,item,index,level,area,log(area)
637,level0_401,1,0,30447,10.323742746116928
638,level0_401,2,0,11316,9.333972932421458
639,level0_401,3,0,55200,10.918718232265187
640,level0_401,4,0,30646,10.330257427138122
641,level0_402,0,0,16900,9.735068900911164
642,level0_402,1,0,23302,10.056294472779886
643,level0_402,2,0,17595,9.775370049755686
644,level0_403,0,0,17812,9.787627666441592
645,level0_404,0,0,26864,10.198542379317322
646,level0_405,0,0,18666,9.834458966125691
647,level0_405,1,0,12696,9.449042262206245
648,level0_405,2,0,20664,9.936148334775677
649,level0_406,0,0,30636,10.329931067029484
650,level0_406,1,0,35190,10.46851723031563
651,level0_407,0,0,19688,9.887764592070893
652,level0_409,0,0,17835,9.788918097792992
653,level0_41,0,0,15755,9.664913054191375
654,level0_41,1,0,32384,10.385419752647138
655,level0_410,0,0,24288,10.097737680195356
656,level0_411,0,0,11449,9.345657668923812
657,level0_412,0,0,14600,9.588776807696428
658,level0_413,0,0,14040,9.549665677579801
659,level0_413,1,0,13000,9.472704636443673
660,level0_414,0,0,15870,9.672185813520455
661,level0_414,1,0,17595,9.775370049755686
662,level0_415,0,0,44178,10.695982206596772
663,level0_415,1,0,30751,10.333677793031093
664,level0_416,0,0,12300,9.417354541360508
665,level0_417,0,0,12300,9.417354541360508
666,level0_417,1,0,12300,9.417354541360508
667,level0_417,2,0,15006,9.616205400105674
668,level0_417,3,0,12177,9.407304205507007
669,level0_418,0,0,20148,9.91086030686554
670,level0_418,1,0,13225,9.4898642567265
671,level0_418,2,0,26496,10.184749057184986
672,level0_418,3,0,17690,9.780754787153832
673,level0_419,0,0,25392,10.14218944276619
674,level0_419,1,0,12305,9.417760962825156
675,level0_419,2,0,22880,10.038018445493734
676,level0_419,3,0,10248,9.234837843576571
677,level0_42,0,0,14017,9.548026157663058
678,level0_42,1,0,13800,9.532423871145296
679,level0_420,0,0,15006,9.616205400105674
680,level0_420,1,0,5290,8.573573524852344
681,level0_421,0,0,9471,9.155989777226102
682,level0_421,1,0,12305,9.417760962825156
683,level0_421,2,0,10332,9.243001154215731
684,level0_421,3,0,16790,9.728538750071586
685,level0_422,0,0,15065,9.620129451564402
686,level0_422,1,0,14017,9.548026157663058
687,level0_423,0,0,16371,9.703266755854342
688,level0_423,1,0,12305,9.417760962825156
689,level0_424,0,0,8415,9.037771106624906
690,level0_424,1,0,11592,9.358070484000518
691,level0_425,0,0,8988,9.10364563330522
692,level0_425,1,0,12969,9.470317173335742
693,level0_425,2,0,24426,10.103403417731034
694,level0_426,0,0,13161,9.485013189834323
695,level0_426,1,0,28860,10.270211832327862
696,level0_427,0,0,8060,8.994668835500674
697,level0_428,0,0,20664,9.936148334775677
698,level0_428,1,0,15129,9.624368710744834
699,level0_428,2,0,22008,9.99916130260441
700,level0_429,0,0,48139,10.781847938375149
701,level0_429,1,0,21114,9.95769160654964
702,level0_43,0,0,16675,9.721665870783825
703,level0_43,1,0,24505,10.106632457343649
704,level0_430,0,0,14904,9.609384912281424
705,level0_432,0,0,13225,9.4898642567265
706,level0_432,1,0,12627,9.44359265743868
707,level0_436,0,0,9660,9.175748927206564
708,level0_438,0,0,28855,10.270038567145066
709,level0_439,0,0,33807,10.42842316062046
710,level0_439,1,0,17940,9.794788135612787
711,level0_44,0,0,27462,10.220558509881696
712,level0_44,1,0,14904,9.609384912281424
713,level0_44,2,0,36616,10.508240582333478
714,level0_44,3,0,19890,9.897972371848018
715,level0_440,0,0,15860,9.671555495188839
716,level0_440,1,0,20787,9.94208307029549
717,level0_441,0,0,32279,10.382172142969702
718,level0_441,1,0,31152,10.34663372761198
719,level0_441,2,0,33327,10.414123158249833
720,level0_442,0,0,11960,9.389323027504624
721,level0_442,1,0,14766,9.60008251961911
722,level0_443,0,0,23506,10.0650109866928
723,level0_443,1,0,64206,11.069851943255056
724,level0_444,0,0,33984,10.433645104601611
725,level0_446,0,0,13910,9.540363284917488
726,level0_446,1,0,33600,10.422281345951296
727,level0_447,0,0,22448,10.018956802342242
728,level0_447,1,0,25520,10.147217737458726
729,level0_447,2,0,31671,10.363156714657805
730,level0_447,3,0,37030,10.519483673907658
731,level0_448,0,0,23056,10.045681318239303
732,level0_448,1,0,18980,9.85114107216392
733,level0_448,2,0,17227,9.75423319944637
734,level0_448,3,0,14145,9.557116483735667
735,level0_448,4,0,24674,10.11350533663141
736,level0_449,0,0,14355,9.571853592555165
737,level0_449,1,0,20930,9.948938815440046
738,level0_449,2,0,25338,10.140060524162
739,level0_449,3,0,6384,8.761550139129644
740,level0_449,4,0,14148,9.557328550325371
741,level0_45,0,0,44178,10.695982206596772
742,level0_45,1,0,8464,9.043577154098081
743,level0_450,0,0,17812,9.787627666441592
744,level0_450,1,0,25520,10.147217737458726
745,level0_450,2,0,33327,10.414123158249833
746,level0_451,0,0,18819,9.842622276764853
747,level0_451,1,0,9900,9.20029003612268
748,level0_452,0,0,27048,10.205368344387722
749,level0_452,1,0,23409,10.06087584278487
750,level0_453,0,0,18980,9.85114107216392
751,level0_453,1,0,14030,9.548953173096507
752,level0_454,0,0,35144,10.467209185655616
753,level0_454,1,0,37840,10.541122023165814
754,level0_455,0,0,29532,10.293229700179056
755,level0_455,1,0,23184,10.051217664560463
756,level0_455,2,0,12420,9.42706335548747
757,level0_455,3,0,35420,10.475031911336824
758,level0_455,4,0,28860,10.270211832327862
759,level0_456,0,0,35144,10.467209185655616
760,level0_456,1,0,13662,9.522373535291795
761,level0_456,2,0,14659,9.59280976029003
762,level0_457,0,0,22338,10.014044543100772
763,level0_458,0,0,63945,11.065778617867421
764,level0_459,0,0,42021,10.645924772307156
765,level0_459,1,0,19435,9.874830843286324
766,level0_459,2,0,23506,10.0650109866928
767,level0_46,0,0,21316,9.967213243416673
768,level0_46,1,0,31671,10.363156714657805
769,level0_460,0,0,13225,9.4898642567265
770,level0_460,1,0,11316,9.333972932421458
771,level0_460,2,0,10920,9.298351249298896
772,level0_461,0,0,24360,10.100697721823833
773,level0_461,1,0,39560,10.58557378573665
774,level0_462,0,0,13054,9.476849879195163
775,level0_462,1,0,21091,9.956601688185614
776,level0_462,2,0,30912,10.338899737012245
777,level0_463,0,0,31096,10.344834472532058
778,level0_463,1,0,32384,10.385419752647138
779,level0_465,0,0,48323,10.78566291677415
780,level0_465,1,0,24633,10.111842286376898
781,level0_466,0,0,56064,10.934249174296063
782,level0_467,0,0,33856,10.429871515217972
783,level0_467,1,0,30751,10.333677793031093
784,level0_468,0,0,7830,8.965717788984849
785,level0_468,1,0,8988,9.10364563330522
786,level0_469,0,0,36120,10.494602007530922
787,level0_47,0,0,27209,10.211303079907536
788,level0_47,1,0,20618,9.93391975965633
789,level0_470,0,0,23322,10.057152400080279
790,level0_470,1,0,21400,9.971146201009942
791,level0_471,0,0,11556,9.354960061586127
792,level0_471,1,0,10000,9.210340371976184
793,level0_473,0,0,25696,10.154090616746489
794,level0_473,1,0,22338,10.014044543100772
795,level0_473,2,0,25857,10.16033663631551
796,level0_473,3,0,19044,9.85450737031441
797,level0_474,0,0,25152,10.132692695228933
798,level0_474,1,0,14017,9.548026157663058
799,level0_475,0,0,24633,10.111842286376898
800,level0_475,1,0,25704,10.154401900795694
801,level0_476,0,0,7820,8.964439833539357
802,level0_476,1,0,10010,9.211339872309265
803,level0_476,2,0,12200,9.409191230721348
804,level0_476,3,0,36616,10.508240582333478
805,level0_476,4,0,11858,9.380758024267314
806,level0_477,0,0,27600,10.225571051705241
807,level0_477,1,0,42624,10.660172753900062
808,level0_478,0,0,9471,9.155989777226102
809,level0_48,0,0,32384,10.385419752647138
810,level0_48,1,0,18515,9.826336493347712
811,level0_48,2,0,9900,9.20029003612268
812,level0_48,3,0,14017,9.548026157663058
813,level0_480,0,0,65320,11.087053547084402
814,level0_482,0,0,6943,8.845489236753274
815,level0_482,1,0,16928,9.736724334658026
816,level0_482,2,0,13005,9.473089177882752
817,level0_483,0,0,13100,9.480367509189243
818,level0_483,1,0,22149,10.005547627727275
819,level0_484,0,0,20664,9.936148334775677
820,level0_484,1,0,35742,10.484081746856743
821,level0_485,0,0,17958,9.795790977080754
822,level0_485,1,0,22185,10.00717166381301
823,level0_485,2,0,15147,9.625557771527026
824,level0_486,0,0,24278,10.097325869457748
825,level0_486,1,0,13100,9.480367509189243
826,level0_487,0,0,26680,10.19166950002956
827,level0_487,1,0,10700,9.277999020449997
828,level0_487,2,0,11242,9.32741204356202
829,level0_488,0,0,27306,10.214861737244696
830,level0_488,1,0,22185,10.00717166381301
831,level0_488,2,0,12312,9.418329675518715
832,level0_489,0,0,14950,9.612466578818832
833,level0_489,1,0,25760,10.15657818021829
834,level0_49,0,0,14500,9.581903928408666
835,level0_49,1,0,18083,9.80272754938498
836,level0_49,2,0,34983,10.462617508188442
837,level0_491,0,0,29624,10.296340122593449
838,level0_491,1,0,30751,10.333677793031093
839,level0_492,0,0,17940,9.794788135612787
840,level0_493,0,0,34776,10.456682772668628
841,level0_493,1,0,44160,10.695574680950976
842,level0_493,2,0,26864,10.198542379317322
843,level0_494,0,0,18083,9.80272754938498
844,level0_494,1,0,14950,9.612466578818832
845,level0_494,2,0,19126,9.858803944909488
846,level0_495,0,0,13225,9.4898642567265
847,level0_495,1,0,10800,9.287301413112312
848,level0_496,0,0,20148,9.91086030686554
849,level0_496,1,0,16675,9.721665870783825
850,level0_496,2,0,11316,9.333972932421458
851,level0_497,0,0,16113,9.68738167857357
852,level0_498,0,0,11556,9.354960061586127
853,level0_499,0,0,36432,10.50320278830352
854,level0_5,0,0,3844,8.254268770090183
855,level0_50,0,0,17835,9.788918097792992
856,level0_50,1,0,21648,9.982668350410568
857,level0_501,0,0,31096,10.344834472532058
858,level0_503,0,0,33327,10.414123158249833
859,level0_503,1,0,52992,10.877896237744931
860,level0_503,2,0,26864,10.198542379317322
861,level0_504,0,0,31878,10.369671395678997
862,level0_504,1,0,17388,9.763535592108683
863,level0_504,2,0,22338,10.014044543100772
864,level0_504,3,0,24288,10.097737680195356
865,level0_505,0,0,18832,9.843312829500057
866,level0_506,0,0,38870,10.567978023846269
867,level0_506,1,0,22218,10.008658050141667
868,level0_506,2,0,14148,9.557328550325371
869,level0_506,3,0,11050,9.3101857069459
870,level0_506,4,0,28336,10.251888360022615
871,level0_507,0,0,54740,10.91034998259467
872,level0_508,0,0,21252,9.964206287570834
873,level0_508,1,0,26108,10.169997059755108
874,level0_509,0,0,38157,10.549464506119595
875,level0_509,1,0,75660,11.23400489818702
876,level0_509,2,0,56406,10.940330814806606
877,level0_51,0,0,11960,9.389323027504624
878,level0_51,1,0,4232,8.350429973538136
879,level0_51,2,0,14076,9.552226498441476
880,level0_51,3,0,20148,9.91086030686554
881,level0_510,0,0,14592,9.588228712314113
882,level0_510,1,0,41888,10.642754668709626
883,level0_511,0,0,35144,10.467209185655616
884,level0_512,0,0,67620,11.121659076261876
885,level0_513,0,0,33432,10.417268804127751
886,level0_514,0,0,19126,9.858803944909488
887,level0_514,1,0,45504,10.725555513162913
888,level0_515,0,0,18832,9.843312829500057
889,level0_516,0,0,53332,10.88429180523535
890,level0_516,1,0,29376,10.287933293420217
891,level0_516,2,0,14950,9.612466578818832
892,level0_517,0,0,37904,10.542811926398567
893,level0_517,1,0,12420,9.42706335548747
894,level0_517,2,0,29770,10.301256454009822
895,level0_518,0,0,35328,10.472431129636767
896,level0_518,1,0,31047,10.343257464336283
897,level0_518,2,0,30751,10.333677793031093
898,level0_519,0,0,33327,10.414123158249833
899,level0_52,0,0,49059,10.8007789344005
900,level0_520,0,0,42320,10.65301506653218
901,level0_520,1,0,13910,9.540363284917488
902,level0_520,2,0,38640,10.562043288326453
903,level0_521,0,0,30447,10.323742746116928
904,level0_521,1,0,29532,10.293229700179056
905,level0_521,2,0,18995,9.851931065621725
906,level0_521,3,0,18515,9.826336493347712
907,level0_522,0,0,44523,10.703761188563927
908,level0_523,0,0,46010,10.736614043149514
909,level0_524,0,0,55770,10.9289913693836
910,level0_524,1,0,44160,10.695574680950976
911,level0_524,2,0,65670,11.092397479185019
912,level0_526,0,0,41193,10.626023617989862
913,level0_526,1,0,31671,10.363156714657805
914,level0_527,0,0,25021,10.127470751247781
915,level0_527,1,0,33327,10.414123158249833
916,level0_527,2,0,16371,9.703266755854342
917,level0_527,3,0,19890,9.897972371848018
918,level0_528,0,0,42402,10.65495080991891
919,level0_528,1,0,25870,10.160839275180075
920,level0_528,2,0,18819,9.842622276764853
921,level0_528,3,0,22080,10.00242750039103
922,level0_528,4,0,25461,10.144903148637786
923,level0_529,0,0,29624,10.296340122593449
924,level0_53,0,0,30447,10.323742746116928
925,level0_53,1,0,33432,10.417268804127751
926,level0_530,0,0,18980,9.85114107216392
927,level0_530,1,0,18906,9.84723461098533
928,level0_530,2,0,23805,10.077650921628619
929,level0_531,0,0,25857,10.16033663631551
930,level0_531,1,0,9200,9.126958763037132
931,level0_531,2,0,32384,10.385419752647138
932,level0_532,0,0,255,5.541263545158426
933,level0_532,1,0,330,5.799092654460526
934,level0_532,2,0,288,5.662960480135946
935,level0_532,3,0,378,5.934894195619588
936,level0_54,0,0,24794,10.118356967398093
937,level0_54,1,0,19044,9.85450737031441
938,level0_54,2,0,22338,10.014044543100772
939,level0_54,3,0,16836,9.731274729890462
940,level0_54,4,0,27840,10.234229114448356
941,level0_55,0,0,29568,10.294447974441411
942,level0_55,1,0,20787,9.94208307029549
943,level0_55,2,0,15870,9.672185813520455
944,level0_55,3,0,16731,9.725018565057663
945,level0_56,0,0,27664,10.227887207923072
946,level0_56,1,0,87009,11.37376684056218
947,level0_57,0,0,132990,11.798029216407208
948,level0_57,1,0,103887,11.551059048951132
949,level0_57,2,0,84109,11.339868855693082
950,level0_57,3,0,99268,11.505578542307175
951,level0_57,4,0,241081,12.39288825558904
952,level0_58,0,0,32025,10.374272126764936
953,level0_58,1,0,77142,11.253403158312304
954,level0_58,2,0,54053,10.897720325689868
955,level0_59,0,0,156701,11.96209480994468
956,level0_59,1,0,149226,11.913217214304396
957,level0_59,2,0,130526,11.779327719616958
958,level0_59,3,0,123768,11.726164124398904
959,level0_6,0,0,1855,7.5256399750415355
960,level0_6,1,0,2065,7.632885505395133
961,level0_6,2,0,2109,7.653969180478774
962,level0_60,0,0,91956,11.429065480758405
963,level0_61,0,0,79056,11.277911741085532
964,level0_61,1,0,114818,11.65110354500173
965,level0_61,2,0,112784,11.633229764013658
966,level0_61,3,0,82668,11.322587865381196
967,level0_62,0,0,63675,11.061547299847657
968,level0_62,1,0,84150,11.340356199618952
969,level0_62,2,0,32400,10.38591370178042
970,level0_62,3,0,122892,11.719061199863438
971,level0_62,4,0,91956,11.429065480758405
972,level0_63,0,0,77268,11.255035177326183
973,level0_63,1,0,102384,11.536485729379242
974,level0_64,0,0,28914,10.272081185868387
975,level0_64,1,0,30856,10.337086499888064
976,level0_66,0,0,27450,10.220121446937677
977,level0_66,1,0,39200,10.576432025778553
978,level0_66,2,0,81940,11.313742551100862
979,level0_67,0,0,66564,11.105919169843235
980,level0_67,1,0,64064,11.067637862674893
981,level0_67,2,0,32400,10.38591370178042
982,level0_67,3,0,39375,10.580886376127934
983,level0_68,0,0,36400,10.502324053624832
984,level0_68,1,0,39900,10.594131602877955
985,level0_68,2,0,46600,10.749355820113736
986,level0_69,0,0,27267,10.21343245878688
987,level0_69,1,0,54225,10.900897335695076
988,level0_7,0,0,1408,7.249925536717988
989,level0_7,1,0,800,6.684611727667927
990,level0_70,0,0,30378,10.321473941197965
991,level0_70,1,0,54289,10.9020769071314
992,level0_72,0,0,63842,11.06416655995377
993,level0_73,0,0,40950,10.620107089281216
994,level0_73,1,0,33234,10.411328727261159
995,level0_73,2,0,50400,10.82774645405946
996,level0_73,3,0,58017,10.968491350030408
997,level0_73,4,0,34528,10.449525868057862
998,level0_74,0,0,34800,10.457372665762566
999,level0_74,1,0,38064,10.54702423254274
1000,level0_74,2,0,75078,11.22628285209311
1001,level0_75,0,0,55328,10.921034388483017
1002,level0_75,1,0,29850,10.303940118820748
1003,level0_75,2,0,60114,11.003998038487318
1004,level0_76,0,0,19592,9.882876598632004
1005,level0_76,1,0,10764,9.283962511846797
1006,level0_76,2,0,41934,10.643852232705184
1007,level0_77,0,0,34626,10.452360123939021
1008,level0_77,1,0,27556,10.223975576713087
1009,level0_77,2,0,30456,10.324038298062334
1010,level0_78,0,0,37184,10.523633840211582
1011,level0_79,0,0,41256,10.627551835730795
1012,level0_79,1,0,19750,9.890908770329268
1013,level0_8,0,0,476,6.16541785423142
1014,level0_80,0,0,18753,9.839109018599922
1015,level0_80,1,0,43008,10.669141423882822
1016,level0_81,0,0,23406,10.060747678734712
1017,level0_81,1,0,36192,10.496593378915847
1018,level0_82,0,0,24708,10.114882356815789
1019,level0_83,0,0,21600,9.980448593672257
1020,level0_85,0,0,14364,9.572480355345974
1021,level0_86,0,0,26931,10.201033318424798
1022,level0_87,0,0,9936,9.20391980417326
1023,level0_87,1,0,42784,10.66391947990167
1024,level0_88,0,0,16492,9.71063069382679
1025,level0_89,0,0,14904,9.609384912281424
1026,level0_9,0,0,1326,7.189922170745808
1027,level0_9,1,0,2288,7.7354333524996886
1028,level0_90,0,0,33631,10.423203539647567
1029,level0_90,1,0,18995,9.851931065621725
1030,level0_91,0,0,18083,9.80272754938498
1031,level0_91,1,0,11385,9.34005197849784
1032,level0_92,0,0,26780,10.195410619245164
1033,level0_92,1,0,39162,10.575462167863272
1034,level0_94,0,0,26928,10.200921916430588
1035,level0_95,0,0,45954,10.735396175137648
1036,level0_96,0,0,10580,9.26672070541229
1037,level0_97,0,0,23424,10.061516416761037
1038,level0_97,1,0,29532,10.293229700179056
1039,level0_98,0,0,41405,10.631156925467801
1040,level0_98,1,0,14766,9.60008251961911
1041,level0_99,0,0,49266,10.804989466936844
1042,level0_99,1,0,2852,7.955775781534187
1043,level1_0,0,1,2790,7.933796874815411
1044,level1_0,1,1,3420,8.13739583005665
1045,level1_0,2,1,3332,8.111328003286733
1046,level1_0,3,1,2835,7.949797216161852
1047,level1_0,4,1,1836,7.515344571180436
1048,level1_0,5,1,1920,7.560080465021827
1049,level1_0,6,1,2907,7.9748769005588755
1050,level1_0,7,1,3213,8.074960359115858
